created_at,content
2012-02-04T10:38:12,@MargotHerremans Ik ben geslaagd voor 9 van 14 vakken. Klinkt beter dan 5 buizen.
2012-02-04T10:38:13,RT @RicoSchutte: @Estheeerhartjex haha nee het komt niet door de zon x / jawel =O
2012-02-04T10:38:14,RT @MildredEvans: @IML__ begin af te tellen tot dinsdag jij! Youre missin'... &lt; Jaaa! Omg ik ben zo zenuwachtig! I call you tomorrow x
2012-02-04T10:38:16,Koosie Alberts  - Zijn het je ogen omdat Koos  vandaag jarig is  Gefeliciteerd  #fouteplaten  @koosalberts
2012-02-04T10:38:16,@winnidepoe Ben je thuis lieverd?
2012-02-04T10:38:17,RT @KimSmitx: RT @LYSSROOMx: Je daden zeggen meer dan woorden.
2012-02-04T10:38:18,@xeemster scrillex nero zoek op youtube ufk en daar staat alle dubstep ever made ongeveer
2012-02-04T10:38:19,@xanoukdijkstra  kom even online we kunnen je pas 1 uur halen!
2012-02-04T10:38:20,@Bas_J haha nee daar ben ik van genezen :-)
2012-02-04T10:38:21,"@MaitreBertrand in molenpolder word al veel geschaatst. Veel plezier, wij werken nog even door met promotie #chailatte"
2012-02-04T10:38:22,Straks naar buitennn #sneeuwballengevecht ahahaha
2012-02-04T10:38:24,RT @iheartines: Wie heeft instagram? Drop je naam dan xx - gewn twitter naam.
2012-02-04T10:38:26,"@xrosannax97 geef mij die bb, ik heb echt nieuwe mobiel nodig, met mn mooie samsung star. ;$ hihihih x"
2012-02-04T10:38:26,@jaimy310 heb je wat te doen mop??
2012-02-04T10:38:28,@YStijd je krijgt niet betaald omte tweeten stop met tweeten!
2012-02-04T10:38:28,je doet echt gemeennn..
2012-02-04T10:38:29,@Mfurkan38 nu heeft c3
2012-02-04T10:38:31,Gaat het lukken...? #LL2012
2012-02-04T10:38:33,@SophiedHvD waar ligt dat? xd
2012-02-04T10:38:34,@Rdy071 hahhaha kijk op whatsapp..
2012-02-04T10:38:35,"@laura_97xx Kom naar mij want wb is saai hahaha! oh trouwens misschien kun je dan hier blijven slapen, kunnen we samen maaandag to school"
2012-02-04T10:38:36,Heimspiel Augsburg (@ Rhein-Neckar-Arena) http://t.co/ijjHCq5R
2012-02-04T10:38:37,"RT @jessiebabey_: RT @_eurosoundzz: RT @yasmincn_: Pretty face, nice eyes, ik vind je neusje schattig en je lippen zijn ook kwaai."
2012-02-04T10:38:37,@xmariellex Gefeliciteerd! En een fijne dag! Xx
2012-02-04T10:38:39,"@NilaaaK lief, ga jij nog uit, ik niet namelijk"
2012-02-04T10:38:39,"mehhhh mn schaatsen zijn teklein, kun je schaatsen lenen bij de schaatsbaan @ de OPG ???"
2012-02-04T10:38:40,RT @SBRN__: RT @Kidourtje_: ik kom overal achter hihi.
2012-02-04T10:38:42,Ik ga echt niet muzike zoeke morgenm
2012-02-04T10:38:44,Dit is gewoon de CNC-machine met motoren. http://t.co/9349djJc
2012-02-04T10:38:45,"[Kaffeemaschine] Mit Thermobecher nur 17,99€ - allerdings nur heute: WOW Edelstahl Coffee Maxx 2 Go Thermo Star... http://t.co/ksGtfQNS"
2012-02-04T10:38:46,Thuis
2012-02-04T10:38:53,@xkimmulder ahaa dat kijkt men zusje nu ook
2012-02-04T10:38:54,vanmiddag weer schaatsen met @IlseQuarre
2012-02-04T10:38:56,Douchee x
2012-02-04T10:38:57,*kijkt of er leuke mensen op msn zijn*
2012-02-04T10:38:57,'Trouw in de kou' http://t.co/gTuz7pCK
2012-02-04T10:38:58,@madelief1986 vind hond de sneeuw leuk? igor is  net een konijntje in de sneeuw
2012-02-04T10:38:58,"@theon0563 @Jubeline0108 douche altijd op 37 graden, prima, daarna grote droogdoek, nooit koud"
2012-02-04T10:38:58,@RicardoEshuis onderwijs richten op vakmanschap en niet verpesten door op de eerste schooldag de cao uit te gaan leggen maar de basis!
2012-02-04T10:38:59,@vacaturetweeter goed dat je me volgt! Heb 2 vacatures bij het leukste online bedrijf in NL #marktplaats. Marketing jobs!
2012-02-04T10:39:00,Oke nu gaan weer al die mensen toevoegen die k heb verwijderd omdat ik er toch nooit mee praat ..
2012-02-04T10:39:01,FF @Sopranopsy4 @REDKCARPEDIEM @ZinoLaSwija @PSY4OFFICIEL @CarpeDiem013 @izipi @Alonzopsy4 @LaMecheRUE @Mejselecta @houstreetskillz #THETEAM
2012-02-04T10:39:06,Morgen maar schaatsen dan.
2012-02-04T10:39:07,On cloud 9teen lol
2012-02-04T10:39:08,@Stoney_xx hahahahh wordt een gezellige party vanavond. We gaan los.
2012-02-04T10:39:09,"""mechanize 2.1.1"" http://t.co/DMjJoHfZ"
2012-02-04T10:39:09,kut sneeuw valt nog niet te rijden met me roxy
2012-02-04T10:39:12,"Je bent ook nog is troep asbak, k zie die haters kijken k zeg azbak!"
2012-02-04T10:39:13,Het wordt steeds beter weer om te voetballen! -11  .. #voetballiefhebber
2012-02-04T10:39:14,@xxYaximinxx of kunnen we beter zonder me hondje??
2012-02-04T10:39:17,Luister al de hele dag verplicht een cd van André hazes aangezien de radio alleen maar ruist -__-
2012-02-04T10:39:18,"RT @ByLOSER: ...çünkü benim ilgimi çeken insanlar deli olanlardır, yaşamak için deli olan, konuşmak için deli olan, her şeye aynı anda i ..."
2012-02-04T10:39:18,"Kemek"" apa nih ? whwhw RT @ACH_F RT ACH_F: @paramitamandap gadak kemek2 wee? Cc : @jabbarmuhammad @deindratama @Mimam_m"
2012-02-04T10:39:18,"Ik ga op reis en ik neem mee(Amsterdam-Eindhoven) een goed boek, thermo onderbroek voor het geval deze reis mij 7 uur gaat duren #sneeuw #ns"
2012-02-04T10:39:20,RT @SwaggerNL: Voor Twitter hadden we Facebook. Voor Facebook hadden we Hyves. Voor Hyves hadden we een leven.. #SwaggerNL
2012-02-04T10:39:20,@patriciadupre Yeah tuurlijk Muhaha
2012-02-04T10:39:21,@eliesssx Jaah! Ga je mee schaatssen??
2012-02-04T10:39:21,@_emptycases rolling in the deep.
2012-02-04T10:39:22,@talkSPORTDrive gunners to squeeze it ...... West Ham 2-0 victors
2012-02-04T10:39:22,@Yooniseu Queen - Bohemian Rhapsody? =))
2012-02-04T10:39:23,Opmakenx
2012-02-04T10:39:25,Nog steeds -10 hier o (:
2012-02-04T10:39:26,"@Celsepes okee, veel plezier !"
2012-02-04T10:39:26,Micron-topman omgekomen bij vliegtuigcrash http://t.co/F1bmpEY7 #schiphol #web
2012-02-04T10:39:28,net wezen schaatsen @ijsbaanstalland
2012-02-04T10:39:30,"RT @_mmuchacha: @_kevinDW Pakt RT's hoor ! - pff, enhoe xD."
2012-02-04T10:39:30,@HartjeEsmee_ haha *springt achterop*
2012-02-04T10:39:32,@Susan95x zeker weten!
2012-02-04T10:39:32,@marriittxx zeg maar ikweet niet hoelaat sw treinen gaan
2012-02-04T10:39:32,@Jubooy ja k weet maar toch op vrijdag?
2012-02-04T10:39:33,RT @Tinus__: Dat gaat zo'n a-gezellige week worden.
2012-02-04T10:39:33,@MexSwaG Lieverd x
2012-02-04T10:39:35,"@mariska10 Overigens, als je eruit wordt gegooid moet je alleen even weer op enter rammen in de adresbalk. Dan ga je weer verder in de rij."
2012-02-04T10:39:35,"Noem me young sneesie, ik ben high wie heeft er zin in een feesie?"
2012-02-04T10:39:40,@PriesterBaby blijkbaar voelen ze zich aangesproken. Zolang je zelf de waarheid kent maakt het niet uit wat de wereld denkt!!! Toch?
2012-02-04T10:39:43,@BMF_MONA echt he maar tegenwoordig een tata hahahahha #identiteitscrisis
2012-02-04T10:39:44,@larsdekkerr is het goed als ik half 1 bij jou ben ?
2012-02-04T10:39:45,ik wou dat @Tjallicious rome total war had konden we samen online tegen elkaar .. :(
2012-02-04T10:39:46,Eh kebo katanya udeh polbek -_- RT @shahnaznadia: kutcher yaowlooh waw bgt
2012-02-04T10:39:46,@Shizumi0705 デフォルトはａｄｍｉｎ/freenasだったかな
2012-02-04T10:39:46,"Oke, ik ben verliefd. En wel op het meisje van de bakker. #wauw"
2012-02-04T10:39:49,【Child Of Eden】ここまで映像美を意識してるのに、ボス的な感じのやつであの体力バーは表示しちゃダメだろ？ってか、進んでる感が全くしなくて、あまり変わり映えしないで同じこと繰り返してるだけに感じて、早くも飽きた･･････。とりあえず、1ステージはクリアしようかな･･･
2012-02-04T10:39:55,@rubenmusic goede vlucht!
2012-02-04T10:39:57,@Sylviagra Okeee! Gaan we de 22/02 trouwens nog daten? :-D Oeh dan heb ik 1 jaar mijn rijbewijs.. #redenvooreenfeestje
2012-02-04T10:39:57,RT @WeirdAsFuck_: RT @DAANKWAAAI RT @Jiaamazing: Normaal slaap ik uit tot in de middag.
2012-02-04T10:39:59,RT @xITS_ME: haat aan sneeuw en ijs wanneer je valt of uitglijdt
2012-02-04T10:39:59,@najlastol Veel plezier!
2012-02-04T10:39:59,"""@xliesieee: @joykorving ga jij ooook ? &lt;3""weet niet wie er allemaal gaan? Maar gaan jullie ook echt schaatsen of niet?"
2012-02-04T10:40:01,Jkjk
2012-02-04T10:40:01,Zo zaalvoetballen
2012-02-04T10:40:02,"Wie heeft zin om even wat pils te halen, een cd'tje op te zetten en samen even een goed boek lezen?"
2012-02-04T10:40:03,"@FrankRozendaal @valeouwe En mooie thee in hard water, die ook nog niet eens de tijd krijgt om te trekken. #2minutenminimaal"
2012-02-04T10:40:07,Efkes zaalvoetballen met teamm
2012-02-04T10:40:07,"Edeple gelen, hürmetle gider. Bizde böyle."
2012-02-04T10:40:07,Dinner time!!
2012-02-04T10:40:08,lekker gegeten
2012-02-04T10:40:08,@DevinBullitt dude...idk
2012-02-04T10:40:10,@ElinexReijnders @xJULiANN_ :o en ik dan
2012-02-04T10:40:11,@MrvanMeegen hahah  waar ga je stampen?
2012-02-04T10:40:11,RT @Yvettevv: Mijn lieve neefje is jarig @Sikandrr &lt; HOI
2012-02-04T10:40:12,@LeonRC_ en vandaag gaat ze naar balorig
2012-02-04T10:40:13,Oehh lekkerestrand
2012-02-04T10:40:18,Ben nog moe
2012-02-04T10:40:20,RT @Selcan_xx: RT @YoungFike: RT @DAMNLOKOAF: RT @xnajiaa: RT @bosna__edina: RT als je in boswijk woont of hebt gewoond.
2012-02-04T10:40:21,Puchi van Zeke & Luther xD
2012-02-04T10:40:24,@chi_pon79 千尋ラインにいない(ToT)
2012-02-04T10:40:25,Hoofdpijnn :l
2012-02-04T10:40:27,"RT @heiidymara: Er komt een nieuwe film v/d makers van PA3, hoe heet die ook alweer??&lt; The Devils inside"
2012-02-04T10:40:28,#NieveOn
2012-02-04T10:40:29,"'@xSwaggBoyy ja daar moet ik natuurlijk alles uitleggen over mijn operaties enzo, ik heb het daar niet heel graag over, de detaills enzo.."
2012-02-04T10:40:29,RT @Sharrbabyyy :Straks maar uit bed hoor / yu luie doksii x_x
2012-02-04T10:40:30,Zo mooi liedje gewoon he =$
2012-02-04T10:40:30,dadelijk naar sportschool #melike
2012-02-04T10:40:31,Waaa me bb is helemaal naar de hell.. Als ik naar boven scroll gaat ie naar beneden en anders om dat bovenste knopje is er helemaal af....
2012-02-04T10:40:31,"@sweirz wot, no kilt? #6nations #edinburgh #scotlandwin #cmonnnnnnn"
2012-02-04T10:40:31,@MistaPobs I've just left #GetUpEarlier
2012-02-04T10:40:35,@DVercruijsse idd ik zit te kijken met de bus
2012-02-04T10:40:35,@bonjour_mayu ホームシックなんか(ToT)北海道はどうやった～？
2012-02-04T10:40:36,En dan moet je gewoon bijna 400 woorden leren voor Engels :s
2012-02-04T10:40:36,"""@LinkDeDownie: Wie likt wc brillen schoon? #LinkDeDownie"" @suzannnnnnnnnne"
2012-02-04T10:40:38,Als ik mn schoenen aan doe ben ik soms bang dat er een gekke spin in zit...
2012-02-04T10:40:39,@miikeejh weet je hoeveel call of duty ik heb gespeeld! Echt kapot veel! Het begon al op de basisschool !
2012-02-04T10:40:41,"@joram080296 nee haha maar wel ongeveer , andrs ga ik wel bij iris daar voor staan , je woont toch naast sander?"
2012-02-04T10:40:47,Wkwk eke cucok deh boo wkwk RT @monikasdfghjkl @Hanissa_4372 ejiah.. Jangan dong :)
2012-02-04T10:40:47,"@sRobinn even sportief doen hahah, ik ga zo ook:D"
2012-02-04T10:40:47,"RT @gl0ireAntonio: ""@xaaaylin: .. meer man=( "" ikdenk je bnt echt ziekkkk in jouu hoofdd ! Beter dat er geen sneeuw ligt • no man =("
2012-02-04T10:40:50,@iraRB_  okii dat wist ik gewoon wel =3.
2012-02-04T10:40:50,Godsamme ik verveel me dood wie komt hier :o
2012-02-04T10:40:50,RT @Barbiedeborah haha wedden als @___xlisanne en ik gaan schaatsen met @xSH0RTY_  zeggen we al na 5 min; iewl koud ik wil naar binnen.
2012-02-04T10:40:50,"RT &quot;Een hattrick door @Wdreej. Eerste keer in de geschiedenis van het #LVK&quot; Zuivere hattrick #LVK uniek, 3x winnen echter niet!"
2012-02-04T10:40:51,Het is buite zo wit als ik kijk gaan me ogen beetje dicht:s
2012-02-04T10:40:54,"Paardrijden, doei"
2012-02-04T10:41:04,"RT @jessep98: RT“@Realiteittijd: Het zou echt tof zijn als sneeuw warm was, dan kom je er lekker in slapen en rollen enzo”"
2012-02-04T10:41:06,Yess vroeg Eten ik heb net de frietuurpan aan gezet
2012-02-04T10:41:06,"Ik ga vanmiddag schaatsen yes,, kwart voor een"
2012-02-04T10:41:07,"gak pengen metu tah ? hehe :D RT @ojekojeka: Gak metu ta? opo ga pengen metu ta? @wildanwicaksono: jek, gak metu taah ? RT @ojekojeka:"
2012-02-04T10:41:09,"Zo, eerste #bootcamp (binnen vanwege gladheid) zit erop: touwtje springen, lunges, circuit, push-ups... @hchoenderdaal  http://t.co/r2EKYwBv"
2012-02-04T10:41:09,Bij gebrek aan iets beters en omdat we aan het wachten waren op Wendy hebben wij ook maar gekeken http://t.co/yiYiZtPB
2012-02-04T10:41:12,zo naar s'duinen met @MaxSmeeing97 @koenzahradnik  en joost
2012-02-04T10:41:12,@LuccaBiebs_X ooow okee dan wij waren al weg gegaan
2012-02-04T10:41:15,Trefpuntje rondbrengen
2012-02-04T10:41:20,@bepleden Tjonge dat is ouderwets..... Hopelijk waren je dekens niet bevroren..
2012-02-04T10:41:20,RT @ManonHulsing: RT @NamedMitchell: Lui zijn is een ziekte. Ik heb de lazy-fever
2012-02-04T10:41:20,@JesseSmid zal ik die kopen woeizilla ?
2012-02-04T10:41:20,"Hoog bezoek: alles klaar is om ministerraad akkoord te vragen ons 0800nummer op roltabak te zetten, dixit onckelinckx http://t.co/Pf9dymSW"
2012-02-04T10:41:21,Kwart over 1 trein pakken
2012-02-04T10:41:21,@Joey_S_07 mag je? Over half uurtje dan bij mij goed
2012-02-04T10:41:23,"Latijn, grieks, geschiedenis & wiskunde gaan dubbeltellen!!"
2012-02-04T10:41:26,Hoe kom ik aam poep in mijn muts?
2012-02-04T10:41:27,@bagagedrager_ wat moet je zo een beetje allemaal doen op een gewone schooldag? En wat leer je?
2012-02-04T10:41:31,eindelijk die kut sokken aan
2012-02-04T10:41:32,@Tjarlie75 Zeg dat wel.... In t kwadraat!
2012-02-04T10:41:32,mn raam vloog open ;l
2012-02-04T10:41:34,"RT: ""@IvanaMargherita: vanavond word gezellig met me poppetjes bij b'day van rosan !"""
2012-02-04T10:41:35,@being_hunnyy Heheh! ok
2012-02-04T10:41:35,“@Linkdechappie: Wie smeert zijn anus in met wasabi voor een prikkelend gevoel? #linkdechappie” ••• @SabrinaLufJoe
2012-02-04T10:41:36,"""@SeksFeiten: De man houdt het gemiddeld niet langer dan 50 stoten uit bij het vrijen! #seksfeiten""ben ik superman."
2012-02-04T10:41:37,@foek2 over 14 dagen carnaval
2012-02-04T10:41:39,ben voortaan gwn duidelijk wat je wilt!
2012-02-04T10:41:39,Proefkonijnen terugkijken
2012-02-04T10:41:42,Duss dat word douchee
2012-02-04T10:41:43,@gokceex hoezo scheld je uberhoud iemand met die woorden uit? Mensen gaan daar aan dood besef!
2012-02-04T10:41:43,"Jaaaaaaaaaaaaa, ik leef nog. Alle ledematen heb ik nog ondanks de strenge vorst. Vanavond deel 2 van Rik de Man en de ongelofelijke reis!"
2012-02-04T10:41:44,Denkmaar niet dat ik Ook zo ga doen xo
2012-02-04T10:41:46,Fabs laarzen http://t.co/dqw4J2AI #Goeiemode #Vrouw
2012-02-04T10:41:47,over tien minuten wegggaan
2012-02-04T10:41:53,"Philadelphia, Rochester, Henderson http://t.co/HtxZxWv6"
2012-02-04T10:41:54,Gantengnyooooo ♥v♥
2012-02-04T10:41:57,@jorickie ja helemaal achterin iets voor zoetermeeer zegmaar'
2012-02-04T10:41:57,Met korte mauwen naar buiten :$ wel lange broek! http://t.co/eoPK0Ifm
2012-02-04T10:42:02,"last van mn rug, denk dat ik een beetje verkeerd geslapen heb ofzo ö"
2012-02-04T10:42:03,Ik moet opschieten. Ik haal et echt niet hoor..
2012-02-04T10:42:06,"RT @_iiamShan: @___BABYBOO weet niet kom zometeen ben met me broertje en neef / kga zo even na buiten w/ broertje , loop wel ff langs x"
2012-02-04T10:42:08,"@SOKorganiseert Die zie ik dagelijks. en als ze niet aan de deur kloppen, maak ik een deur! LOL"
2012-02-04T10:42:10,ezra: kut duitser houd je bek man
2012-02-04T10:42:14,"HUH wtf, de kat maakte echt raar bubbel geluid met zijn neus hahahahahhaa"
2012-02-04T10:42:14,RT @Sonaliiee: Waaauw mensen hier gaan los op dr vroege ochtend je hoort die bas van die auto op verre afstand ... http://t.co/UsK0Kg7x
2012-02-04T10:42:16,Ben volegens mij nog steeds dronken
2012-02-04T10:42:17,Tv kijken
2012-02-04T10:42:18,"Ik heb et echt suuuuper koud, maarja ik ben hier voor mn pony, niet voor mezelf"
2012-02-04T10:42:18,Hahhahahahahahahha door m'n ninjaswagg wilt de buschauffeur de deur niet opendoen.. Hij denkt kga m overvallen ofzo
2012-02-04T10:42:19,"@veeraa_ @DamnItsThomas @Rafaeldacosta49 niks is gebroken wel gekneust, en komt door moshpit hahahaha"
2012-02-04T10:42:21,bel mij op het nummer dat je niet hebt  ☑Poppin' this thing back
2012-02-04T10:42:25,@RO2B in mijn tweet staat hij nog op -17
2012-02-04T10:42:26,Ik heb echt geen kracht om uit bed te komen en te gaan rijde in de sneeuw na me werk ik denk da ik onderweg 10000 x val!!!!
2012-02-04T10:42:29,"Laatste werkdag vd week...Hele dag V&D Eindhoven vandaag met het Rit..straks met de slee naar Boxmeer,collega afzetten#Rit#Arrenslee..."
2012-02-04T10:42:31,"@Tobimp ik
Zou het nog eventjes proberen als ik jou was ;)"
2012-02-04T10:42:31,:'( pengen nangis :'(
2012-02-04T10:42:33,Niet zo toff doen
2012-02-04T10:42:33,dan vanmiddag maar even naar me beppe toe.. en dan vanaaf ook nog naar beppe toe
2012-02-04T10:42:34,natuurijsbaan elspeet #ekkel
2012-02-04T10:42:38,Gvd ben nu echt chagrijnig
2012-02-04T10:42:39,Trs knp tweet lu galoo mollo? @nadilaadilaa ?
2012-02-04T10:42:40,"そーいや自分w-inds.の曲聴きながら歌うとき､基本道産子のコーラス歌ってるなー｡ 
好きなんだ､コーラス｡←"
2012-02-04T10:42:41,"Nog 90 volgers en dan verloten wij de de nieuwe Samsung Galaxy Tab 5.0 WiFi t.w.v € 399,00 http://t.co/7zLYLkC7 @2phoneshop Volg & retweet"
2012-02-04T10:42:42,Echt leuk om @xtoscaaa x gezien te hebben !
2012-02-04T10:42:43,@svenn0546 ahhahahahaha ! ga vnv gewoon even dan keet qqq
2012-02-04T10:42:44,"RT @DirSecr Als je mij volgt krijg je geen verrassing, maak je geen kans op een koffiezetapparaat en als je me http://t.co/DoqIVGZS"
2012-02-04T10:42:45,@papabeer0512 kom straks fennapark gaan we schaatsen/
2012-02-04T10:42:46,RT @hyunseunghips: Freeze Freeze Freeze!
2012-02-04T10:42:47,"@praditamita mits, nobar ga?"
2012-02-04T10:42:49,ziggs猛特訓 #loljp
2012-02-04T10:42:50,@YouTube 動画を高く評価しました http://t.co/knnS99T5 JR東海　旧社歌「君をのせて」（山陽新幹線Ver.）
2012-02-04T10:42:51,"""@FRANCESSCAXXX: Hmm wentelteefjess"" je bent zelf een teefje joh:$ hihi"
2012-02-04T10:42:52,Bu havada terledigimi dusunursek yazin hava 30 dereceyken nolucak
2012-02-04T10:42:55,"Palbhar mein toot jaye wo kasam nahi,
Dost ko bhul jaye wo hum nahi,
Tum hume bhool jao is baat mein dum nahi,
Kyon ki tum hame bhul jao itne bure hum nahi."
2012-02-04T10:42:56,de sneeuw is echt mooi.....dik ingepakt....lekker warm binnen bij de verwarming bij een raam
2012-02-04T10:42:56,schoenen aan
2012-02-04T10:42:58,"even douchen, maskertje op mn gezicht smeren & leren voor geschiedenis met motivatie van mn kont"
2012-02-04T10:43:00,Oh iedereen hier in huis blijft toch thuis vandaag.
2012-02-04T10:43:01,Bij de boeten wachten op me nichie
2012-02-04T10:43:02,"Bbm ngeror, mls"
2012-02-04T10:43:05,"@AnilNarada Anil! :) , Jah inderdaad. Alles gt rustig, mejou? :)"
2012-02-04T10:43:07,"RT @q8freemoon: ما الذي يحصل في ديرة الامن والامان ؟ وما الغاية 
في الفوضى التي تاثيرها سوف تطال على من فعلها #Kuwait #kuw #q8"
2012-02-04T10:43:08,Sneeeuw! http://t.co/dwfucbZg
2012-02-04T10:43:08,douchen haren stylen - kamer opruimen!
2012-02-04T10:43:10,"@Kusmelanie mijn vingers, gewoon op de verwarming leggen ;)"
2012-02-04T10:43:11,"RT @_Evaaaaa Ik wil met je praten , maar iets houdt me tegen .."
2012-02-04T10:43:12,@duyguFr aynen hemde nasil :)
2012-02-04T10:43:13,Soms wil ik weg van et leventje hier weg van de stress en verdriet..
2012-02-04T10:43:13,RT @krullebol_x: Ik wil spongebob zien men xd
2012-02-04T10:43:14,nog een kwartiertje @ maastricht
2012-02-04T10:43:15,"RT @KusxAmanda: Hey , over 21 dagen is 't VAKANTIE ♥ '"
2012-02-04T10:43:15,@lorenzohoekman Hefeliciteerd vrouwe
2012-02-04T10:43:16,"Shiit, @AshleyJeBaasx heeft gewoon +50 door @CijferGooien =OO"
2012-02-04T10:43:17,@B030_ thanks vandaag binnengekregen bij de examples
2012-02-04T10:43:19,@EmzyBintF laaaih mn thab7een b3d
2012-02-04T10:43:19,Typische zaterdagochten dit..
2012-02-04T10:43:23,RT @xxIlse_ RT @hartjedanielle_: YEAAAAAH LUCKY ME DE TREIN NAAR ALMERE GAAT!!!!! - omg yay ! - YEAAH BABY
